City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
344,agas,46.4833,26.2167,-6.1,97,92,0.85,RO,2025-01-13
345,mathba,22.2855,89.9629,17.04,52,0,1.62,BD,2025-01-13
346,barra do corda,-5.5,-45.25,26.73,87,98,1.96,BR,2025-01-13
347,serres,41.0856,23.5497,0.37,95,100,0.79,GR,2025-01-13
348,kavieng,-2.5744,150.7967,28.63,69,88,5.36,PG,2025-01-13
349,labrador city,52.9463,-66.9114,-15.05,85,75,3.09,CA,2025-01-13
350,baikonur,45.6167,63.3167,-4.71,85,5,3.82,KZ,2025-01-13
351,belmonte,-15.8631,-38.8828,26.97,76,42,4.41,BR,2025-01-13
352,cabedelo,-6.9811,-34.8339,29.37,76,68,3.88,BR,2025-01-13
353,lexington,37.9887,-84.4777,1.0,55,0,5.14,US,2025-01-13
354,malango,-2.9627,119.9001,19.1,97,98,1.01,ID,2025-01-13
355,conceicao do araguaia,-8.2578,-49.2647,24.98,90,100,1.33,BR,2025-01-13
356,karungdong,5.8844,121.263,25.88,83,71,1.79,PH,2025-01-13
357,idaho falls,43.4666,-112.0341,-5.95,79,100,3.09,US,2025-01-13
358,shalqar,47.8333,59.6,-9.92,94,70,2.02,KZ,2025-01-13
359,tual,-5.6667,132.75,28.72,73,100,3.67,ID,2025-01-13
360,bairnsdale,-37.8333,147.6167,17.81,96,1,0.81,AU,2025-01-13
361,bodo,67.28,14.405,5.43,96,75,18.01,NO,2025-01-13
362,pregradnaya,43.9508,41.1994,3.13,95,100,1.81,RU,2025-01-13
363,laguna,38.421,-121.4238,13.04,44,0,7.72,US,2025-01-13
364,bangor,54.6534,-5.669,12.73,95,100,4.63,GB,2025-01-13
365,guerrero negro,27.9769,-114.0611,18.84,21,10,1.79,MX,2025-01-13
366,sanctuary point,-35.1114,150.629,19.89,93,66,2.19,AU,2025-01-13
367,lata,40.1629,-8.3327,6.04,50,100,2.63,PT,2025-01-13
368,hasaki,35.7333,140.8333,7.89,47,60,2.58,JP,2025-01-13
369,mbanza-ngungu,-5.25,14.8667,20.94,95,100,1.57,CD,2025-01-13
370,mandalgovi,45.7625,106.2708,-20.68,96,9,3.36,MN,2025-01-13
371,thinadhoo,0.5333,72.9333,26.84,78,66,4.67,MV,2025-01-13
372,manadhoo,5.7667,73.3833,27.28,75,100,2.35,MV,2025-01-13
373,luis correia,-2.8792,-41.6669,30.0,70,75,7.2,BR,2025-01-13
374,san juan de miraflores,-12.1629,-76.9635,24.29,75,95,4.12,PE,2025-01-13
375,brisas de zicatela,15.8369,-97.0419,31.29,58,40,5.14,MX,2025-01-13
376,tafuna,-14.3358,-170.72,27.97,74,40,0.0,AS,2025-01-13
377,bonthe,7.5264,-12.505,25.53,70,82,4.03,SL,2025-01-13
378,urzhar,47.093,81.6294,-11.4,69,1,2.68,KZ,2025-01-13
379,temirlanovka,42.5994,69.2633,0.6,53,0,2.65,KZ,2025-01-13
380,ulladulla,-35.35,150.4667,20.01,88,64,2.39,AU,2025-01-13
381,plasencia,40.0312,-6.0885,3.21,52,46,1.95,ES,2025-01-13
382,cururupu,-1.8283,-44.8683,24.84,92,75,1.71,BR,2025-01-13
383,altai,46.3722,96.2583,-22.93,77,0,1.65,MN,2025-01-13
384,touros,-5.1989,-35.4608,26.15,83,99,3.17,BR,2025-01-13
385,bonny,4.4522,7.1681,27.73,80,34,5.52,NG,2025-01-13
386,la passe,45.5549,-0.8967,1.28,72,1,5.67,FR,2025-01-13
387,hammerfest,70.6634,23.6821,1.25,86,75,2.06,NO,2025-01-13
388,st. john's,47.5649,-52.7093,1.1,91,100,7.2,CA,2025-01-13
389,nikel,69.4128,30.222,-1.61,97,100,4.86,RU,2025-01-13
390,baotou,40.6522,109.8222,-11.16,59,5,4.37,CN,2025-01-13
391,vredefort,-27.0081,27.3646,18.19,84,0,5.78,ZA,2025-01-13
392,crucecita,-28.95,-58.9833,36.34,16,79,2.54,AR,2025-01-13
393,havre,49.5833,0.3333,-0.13,86,100,2.57,FR,2025-01-13
394,nakamura,32.9833,132.9333,0.62,90,4,0.96,JP,2025-01-13
395,shingu,33.7333,135.9833,2.58,85,1,2.81,JP,2025-01-13
396,polyarnyy,69.1989,33.4478,-2.22,90,100,8.55,RU,2025-01-13
397,pimentel,-6.8367,-79.9342,28.16,47,0,8.75,PE,2025-01-13
398,ishigaki,24.3448,124.1572,18.07,68,100,6.17,JP,2025-01-13
399,forster,-32.1667,152.5167,18.54,100,100,3.02,AU,2025-01-13
400,cambuci,-21.5753,-41.9111,24.62,86,96,2.38,BR,2025-01-13
401,paungde,18.4833,95.5,18.22,69,5,1.98,MM,2025-01-13
402,spring creek,40.7266,-115.5859,-1.22,56,15,2.4,US,2025-01-13
403,vung tau,10.346,107.0843,23.99,73,100,2.13,VN,2025-01-13
404,lerwick,60.1545,-1.1494,9.69,89,74,12.23,GB,2025-01-13
405,greenville,35.6127,-77.3663,11.19,46,0,2.06,US,2025-01-13
406,buckie,57.6757,-2.9624,10.88,86,92,4.74,GB,2025-01-13
407,giubiasco,46.1725,9.0079,1.83,76,4,1.87,CH,2025-01-13
408,kone,-21.0595,164.8658,24.03,84,100,1.96,NC,2025-01-13
409,crane,31.3974,-102.3501,10.25,35,0,5.39,US,2025-01-13
410,pahrump,36.2083,-115.9839,9.03,25,0,0.89,US,2025-01-13
411,tarauaca,-8.1614,-70.7656,26.69,91,100,1.9,BR,2025-01-13
412,baukau,51.5526,7.2042,-1.31,86,56,1.34,DE,2025-01-13
413,ouesso,1.6136,16.0517,24.62,30,97,0.7,CG,2025-01-13
414,midvagur,62.0511,-7.1939,8.46,93,100,2.57,FO,2025-01-13
415,fray bentos,-33.1325,-58.2956,35.65,17,0,4.3,UY,2025-01-13
416,nizhniy kuranakh,58.8353,125.4869,-38.28,100,90,1.74,RU,2025-01-13
417,ghanzi,-21.5667,21.7833,27.56,45,100,5.44,BW,2025-01-13
418,yemva,62.59,50.8594,-19.62,100,52,1.27,RU,2025-01-13
419,ghadamis,30.1337,9.5007,8.43,39,0,4.09,LY,2025-01-13
420,naxos,37.1056,25.3764,14.61,39,100,8.05,GR,2025-01-13
421,abeche,13.8292,20.8324,21.63,20,0,2.98,TD,2025-01-13
422,walvis bay,-22.9575,14.5053,19.53,72,1,2.57,,2025-01-13
423,agat village,13.3886,144.6585,26.53,87,0,4.12,GU,2025-01-13
424,campo gallo,-26.5833,-62.85,36.0,17,45,1.82,AR,2025-01-13
425,eket,4.6412,7.9209,27.25,79,86,4.57,NG,2025-01-13
426,punto fijo,11.6956,-70.1996,28.58,59,84,11.16,VE,2025-01-13
427,yashan,22.1975,109.9419,15.24,76,100,0.39,CN,2025-01-13
428,nantucket,41.2835,-70.0995,5.06,56,100,7.2,US,2025-01-13
429,new norfolk,-42.7826,147.0587,14.95,95,100,0.92,AU,2025-01-13
430,pontes e lacerda,-15.2261,-59.3353,26.93,89,55,1.62,BR,2025-01-13
431,remire-montjoly,4.9167,-52.2667,30.02,66,75,5.66,GF,2025-01-13
432,dharchula,29.85,80.5333,1.57,15,0,3.71,IN,2025-01-13
433,puerto aysen,-45.4,-72.7,16.32,44,82,3.21,CL,2025-01-13
434,bogale,16.2833,95.4,19.72,84,16,2.85,MM,2025-01-13
435,inyonga,-6.7167,32.0667,20.28,86,100,1.44,TZ,2025-01-13
436,hotan,37.0997,79.9269,-2.61,41,0,0.79,CN,2025-01-13
437,inarajan village,13.2736,144.7484,26.55,87,7,7.23,GU,2025-01-13
438,mogadishu,2.0371,45.3438,24.61,83,4,10.34,SO,2025-01-13
439,saurimo,-9.6608,20.3916,21.49,82,100,1.55,AO,2025-01-13
440,valle aurina - ahrntal,46.9962,11.9799,-9.06,33,9,2.91,IT,2025-01-13
441,nuku'alofa,-21.1333,-175.2,23.19,94,40,2.06,TO,2025-01-13
442,jijiga,9.35,42.8,15.32,59,4,4.81,ET,2025-01-13
443,mahibadhoo,3.7833,72.9667,25.67,82,100,1.91,MV,2025-01-13
444,"laikit, laikit ii (dimembe)",1.4792,124.9735,22.39,97,100,0.18,ID,2025-01-13
445,djamaa,33.5339,5.9931,9.78,62,78,5.23,DZ,2025-01-13
446,lagos,6.5833,3.75,26.09,74,72,3.09,NG,2025-01-13
447,talcahuano,-36.7167,-73.1167,21.82,46,0,6.69,CL,2025-01-13
448,smidovich,48.6,133.8167,-19.39,97,100,1.01,RU,2025-01-13
449,allendale,42.9723,-85.9537,-6.96,80,100,6.71,US,2025-01-13
450,port lavaca,28.615,-96.6261,16.03,55,0,5.66,US,2025-01-13
451,boa vista,2.8197,-60.6733,32.99,33,40,6.17,BR,2025-01-13
452,natchez,31.5604,-91.4032,12.69,54,0,6.17,US,2025-01-13
453,novohrad-volynskyi,50.5941,27.6165,-3.57,90,89,3.69,UA,2025-01-13
454,alice springs,-23.7,133.8833,23.75,27,16,2.57,AU,2025-01-13
455,san jose del cabo,23.0589,-109.6977,22.86,39,0,6.69,MX,2025-01-13
456,vuktyl,63.8567,57.3094,-19.08,99,95,2.39,RU,2025-01-13
457,xucheng,20.35,110.1288,17.72,90,100,5.57,CN,2025-01-13
458,saint-joseph,-21.3667,55.6167,26.21,76,34,1.91,RE,2025-01-13
459,haiku-pauwela,20.9219,-156.3051,25.09,77,0,6.17,US,2025-01-13
460,minas de marcona,-15.2119,-75.1103,21.54,63,52,6.22,PE,2025-01-13
461,alofi,-19.0595,-169.9187,24.94,83,40,1.54,NU,2025-01-13
462,marsh harbour,26.5412,-77.0636,22.0,65,0,2.82,BS,2025-01-13
463,kristiansund,63.1115,7.732,9.36,76,75,7.2,NO,2025-01-13
464,copala,16.65,-98.9833,27.7,54,1,2.45,MX,2025-01-13
465,hanzhong,33.0728,107.0303,7.32,50,100,0.44,CN,2025-01-13
466,tateyama,34.9833,139.8667,10.04,59,88,2.33,JP,2025-01-13
467,harper,4.375,-7.7169,26.76,82,96,3.71,LR,2025-01-13
468,gaoping,30.7758,106.1029,9.45,75,100,2.44,CN,2025-01-13
469,andkhoy,36.9529,65.1238,7.32,45,52,3.76,AF,2025-01-13
470,port-vila,-17.7338,168.3219,20.78,100,20,0.51,VU,2025-01-13
471,safotu,-13.4513,-172.4018,27.49,74,99,4.39,WS,2025-01-13
472,wynyard,-41.0,145.7167,17.88,92,82,4.02,AU,2025-01-13
473,nusaybin,37.0778,41.2178,9.27,59,55,1.8,TR,2025-01-13
474,arraial do cabo,-22.9661,-42.0278,24.98,73,75,3.09,BR,2025-01-13
475,port hedland,-20.3167,118.5667,29.03,70,100,2.57,AU,2025-01-13
476,zacualtipan,20.65,-98.6,11.76,89,92,1.96,MX,2025-01-13
477,suva,-18.1416,178.4415,21.71,94,40,2.57,FJ,2025-01-13
478,horta,38.5333,-28.6333,18.8,95,75,11.62,PT,2025-01-13
479,mugia,43.1041,-9.2179,8.84,54,41,3.96,ES,2025-01-13
480,carutapera,-1.195,-46.02,26.79,75,52,5.02,BR,2025-01-13
481,thohoyandou,-22.9456,30.485,18.67,96,100,1.55,ZA,2025-01-13
482,luderitz,-26.6481,15.1594,18.41,77,0,8.45,,2025-01-13
483,falenki,58.3613,51.5946,-8.47,99,89,1.61,RU,2025-01-13
484,port saint john's,-31.6229,29.5448,22.23,83,96,3.86,ZA,2025-01-13
485,aneho,6.2333,1.6,27.13,81,20,4.38,TG,2025-01-13
486,hauterive,46.0901,3.4459,-3.16,73,0,0.72,FR,2025-01-13
487,eyl,7.9803,49.8164,22.85,74,6,9.12,SO,2025-01-13
488,san cristobal,7.7669,-72.225,25.74,47,19,1.35,VE,2025-01-13
489,hinton,53.4001,-117.5857,0.69,80,100,2.91,CA,2025-01-13
490,cherepovets,59.1333,37.9,-12.1,85,75,4.0,RU,2025-01-13
491,balabac,7.9868,117.0645,27.1,83,100,8.77,PH,2025-01-13
492,alo,6.5486,4.2686,25.92,78,76,3.91,NG,2025-01-13
493,chengdu,30.6667,104.0667,7.94,93,20,2.0,CN,2025-01-13
494,salaqi,40.5414,110.5108,-10.35,53,0,2.93,CN,2025-01-13
495,soanierana ivongo,-16.9167,49.5833,25.0,93,100,2.1,MG,2025-01-13
496,poronaysk,49.2167,143.1167,-13.63,98,100,2.79,RU,2025-01-13
497,palmer,42.1584,-72.3287,4.75,50,75,2.57,US,2025-01-13
498,bamboo flat,11.7,92.7167,26.05,78,40,2.06,IN,2025-01-13
499,arno,60.1167,18.6333,4.03,93,100,8.48,SE,2025-01-13
500,ke-macina,13.9623,-5.3572,26.01,13,26,2.74,ML,2025-01-13
501,fort st. john,56.2499,-120.8529,2.94,56,75,12.35,CA,2025-01-13
502,preobrazheniye,42.9019,133.9064,-6.36,55,12,4.19,RU,2025-01-13
503,lluta,-16.0147,-72.0142,11.59,59,95,4.97,PE,2025-01-13
504,al qitena,14.8648,32.3668,23.38,26,8,4.78,SD,2025-01-13
505,vikarabad,17.3333,77.9,19.84,58,21,3.83,IN,2025-01-13
506,sitka,57.0531,-135.33,7.94,61,75,6.69,US,2025-01-13
507,santana,-0.0583,-51.1817,32.1,62,20,6.69,BR,2025-01-13
508,zhaoyuan,37.3592,120.3964,-1.25,71,2,0.98,CN,2025-01-13
509,pizarro,4.9533,-77.366,27.85,74,45,3.2,CO,2025-01-13
510,torghay,49.6339,63.4981,-13.1,91,98,1.43,KZ,2025-01-13
511,kemijarvi,66.7131,27.4306,0.12,96,100,8.7,FI,2025-01-13
512,chibougamau,49.9168,-74.3659,-10.21,92,100,0.0,CA,2025-01-13
513,klaksvik,62.2266,-6.589,8.29,84,98,12.44,FO,2025-01-13
514,navia,43.5354,-6.7194,4.55,85,100,1.92,ES,2025-01-13
515,champerico,14.3,-91.9167,28.86,66,0,5.29,GT,2025-01-13
516,salahonda,2.1019,-78.7217,25.95,85,97,7.13,CO,2025-01-13
517,wangqing,43.3218,129.7634,-11.77,96,89,0.64,CN,2025-01-13
518,boyolangu,-8.1181,111.8935,24.52,92,100,0.43,ID,2025-01-13
519,speichersdorf,49.8833,11.7833,-3.97,88,48,1.48,DE,2025-01-13
520,howrah,22.5892,88.3103,18.0,82,0,0.0,IN,2025-01-13
521,london,51.5085,-0.1257,5.06,84,100,2.68,GB,2025-01-13
522,mocorito,25.4833,-107.9167,27.23,25,0,1.24,MX,2025-01-13
523,puerto baquerizo moreno,-0.9,-89.6,26.55,74,100,6.69,EC,2025-01-13
524,pyu,18.4833,96.4333,16.56,75,14,0.48,MM,2025-01-13
525,cooma,-36.2333,149.1333,14.93,93,71,1.52,AU,2025-01-13
526,galesong,-5.3166,119.3661,26.29,84,98,2.28,ID,2025-01-13
527,kununurra,-15.7667,128.7333,25.99,94,100,2.57,AU,2025-01-13
528,bunia,1.5667,30.25,20.52,49,92,1.66,CD,2025-01-13
529,broken hill,-31.95,141.4333,22.9,39,0,5.97,AU,2025-01-13
530,undurkhaan,47.3194,110.6556,-15.28,46,1,8.0,MN,2025-01-13
531,nanma,36.1817,118.1583,0.72,50,4,1.08,CN,2025-01-13
532,san andres,12.5847,-81.7006,30.01,66,20,6.17,CO,2025-01-13
533,saipan,15.1355,145.701,27.03,84,33,5.81,MP,2025-01-13
534,douentza,14.9951,-2.9517,22.95,13,81,1.86,ML,2025-01-13
535,mukalla,14.5425,49.1242,21.92,71,0,2.52,YE,2025-01-13
536,mil'kovo,55.6078,37.7956,-2.27,73,97,3.5,RU,2025-01-13
537,port macquarie,-31.4333,152.9167,19.48,98,100,0.89,AU,2025-01-13
538,aasiaat,68.7098,-52.8699,-30.36,100,94,2.13,GL,2025-01-13
539,belyy yar,53.6039,91.3903,-18.06,92,88,2.0,RU,2025-01-13
540,mejit,10.2753,170.8646,26.28,74,100,11.45,MH,2025-01-13
541,beaconsfield,45.4334,-73.8659,-1.72,95,100,3.09,CA,2025-01-13
542,rockford,42.2711,-89.094,-7.95,45,0,7.2,US,2025-01-13
543,san marcos,33.1434,-117.1661,19.1,18,0,3.6,US,2025-01-13
544,fukuecho,32.6881,128.8419,9.63,60,30,3.22,JP,2025-01-13
545,ta`u,-14.2336,-169.5144,26.73,69,42,2.31,AS,2025-01-13
546,palikir - national government center,6.9248,158.1611,27.41,74,75,3.09,FM,2025-01-13
547,inhambane,-23.865,35.3833,26.99,94,75,1.54,MZ,2025-01-13
548,coquimbo,-29.9533,-71.3436,19.99,67,7,3.36,CL,2025-01-13
549,nazca,-14.8333,-74.95,27.93,50,57,3.44,PE,2025-01-13
550,fortuna,40.5982,-124.1573,12.74,70,0,2.06,US,2025-01-13
551,shimo-furano,43.35,142.3833,-4.09,95,99,1.27,JP,2025-01-13
552,pangai,-19.8,-174.35,25.06,78,40,2.57,TO,2025-01-13
553,magong,23.5654,119.5863,16.85,75,4,8.07,TW,2025-01-13
554,reyes,-14.3167,-67.3833,31.98,62,40,2.06,BO,2025-01-13
555,pisco,-13.7,-76.2167,26.03,65,0,3.09,PE,2025-01-13
556,masterton,-40.9597,175.6575,13.99,67,13,4.2,NZ,2025-01-13
557,ilebo,-4.3167,20.5833,24.57,83,100,0.17,CD,2025-01-13
558,pangoa,-12.1167,-73.0,25.1,91,100,1.45,PE,2025-01-13
559,sumy,50.9216,34.8003,-2.26,80,41,3.15,UA,2025-01-13
560,rio gallegos,-51.6226,-69.2181,20.03,21,0,8.75,AR,2025-01-13
561,sao vicente,-23.9631,-46.3919,26.1,26,1,2.24,BR,2025-01-13
562,trondheim,63.4305,10.3951,8.88,82,100,1.34,NO,2025-01-13
563,albertina,-22.2008,-46.6158,22.83,77,7,2.88,BR,2025-01-13
